problem_name,best_HV,error,current_instance,confidence_interval_90,confidence_interval_95,confidence_interval_98,confidence_interval_99
"[7352.008948736511,7427.086248585813,7388.363359388603,7374.26665145993,7390.147147298615,7443.511198868789,7372.633317150409,7375.594978111919,7387.6432054811185,7389.3944246601095,7213.386801262118,7137.7176262225685,7044.370191442314,6994.532749160037,6961.130004841266,6889.230752741399,6622.285560268087,7374.0261454845595,7374.933831126678,6507.9669082861665,7378.70425164676,7385.101455742982,7382.65791279122,6485.028718340362,7379.651682152695,6683.00094384838,6486.917353756071,6580.344905407609,7377.636602126866,7378.929234977967,7391.426659117934,7388.809421078095,7375.894327000169,7372.279341375058,7357.054354117772,7362.843870272703,7348.415019219103,7419.474512586099,7385.337649416374,6468.926891681581,7350.3900498969215,7390.318433058249,7398.3305732316,7341.863804511392,7377.57946443791,7346.139008100775,7350.569504034149,7297.914523168104,7339.451913724194,7357.2267961583475,7357.250929042261,6771.701260060334,6723.416052849053,6869.650345248767,7339.613777622014,7371.129599985487,6630.8161995863165,7378.820701814931,6543.552934594746,6539.392109498215,7380.665532827961,7376.594472433324,7357.38518132027,7381.275880932039,7323.767523604094,6677.357252686617,7340.464854896109,7375.736890882994,7375.646026149299,6524.000191530623,7398.8832168797835,7345.766735327683,6501.079082950107,6571.73765332344,7373.472592412177,7334.434554164983,7323.606849306568,7340.510522567719,7316.234168130944,6485.3949895520145,7323.187253480813,7388.646741573504,7381.453425984268,7359.803453886354,6887.965975753788,7373.281343662446,7345.593593766026,6479.683614923401,7358.157032725516,7360.81034099097,7384.890404695839,7409.189650760316,7410.43570075891,7377.385174281553,7400.799392956973,7402.660320335976,7410.595120870874,7413.502949800773,7371.32449116935,7433.025498027674]"
,,,,,,,
process_synthesis_problem,241.0823112287323,0.1,29,"[1,1,1,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,1,1]","[1,1,1,1,1,1,1,1,1,1]"
"[237.1765990826264,239.6290772889587,240.72931095308076,240.8392119988847,240.96933957437173,240.58152444416376,240.95747397708936,240.89417869132438,240.63170784470987,238.12539388247774,240.05227347893208,240.08002428336138,236.39379912004637,241.02419621050518,240.81146730164704,240.756228022505,240.91528413345696,240.91142041756595,241.07898850505018,241.07889456882214,240.92634709772824,240.79021028181762,240.78263974371697,240.860301409386,240.98756828929461,241.07865780703426,241.00464193722547,240.9607754181676,240.8869836554776,240.98960967406376,240.7644844358168,240.93501565297936,240.86934687412148,240.98573590718973,241.01089929242931,241.0790200876153,241.07715959693053,240.91670818023604,240.90955455678053,241.06500679410595,241.01868939661932,241.07182088140073,241.02194898070826,241.06206966451947,240.77605990206348,241.01866810032755,241.01281101719798,240.9456818870824,241.02166873727322,241.07676256127155,241.0316229170022,240.871503476358,240.97683724186462,240.52085922671296,241.0533780123281,240.88773680891586,241.00642852603227,240.93948403683603,240.8134970148015,240.9328144686399,240.87210509122104,240.86167543208674,241.04198340222564,241.04921456899046,241.0047968331413,240.7826453264688,240.80798817673048,241.07929620037638,241.06032498187665,241.0815068041697,240.91462533452267,241.07425439166477,240.9211155127905,241.08157193536678,241.08150680698532,241.08150680698532,241.0815478583626,241.08160785632936,239.35470612764112,241.06009608013787,241.08160982993584,241.04062957034233,241.08160982993584,240.9957363035006,241.08150681623673,241.08160786403877,240.890330248665,241.0815612751515,241.08150681623673,241.08150681623673,241.06271988346913,241.08221010910526,241.08223203957309,241.08223914658117,241.08224166656404,241.08224396480688,241.08224427206176,241.08224463552153,241.0823112287323,240.99746156635308]"
,,,,,,,
SOPWM_for_3_level_invereters,296.30639557437104,0.1,30,"[2,1,1,1,1,1,1,1,1,1]","[3,1,1,1,1,1,1,1,1,1]","[4,1,1,1,1,1,1,1,1,1]","[5,2,1,1,1,1,1,1,1,1]"
"[282.16023138760994,290.8272649783929,293.54137499849844,289.08481188189654,286.48042446652613,293.65641680247217,291.40583427330284,289.01681083670564,293.7704151795077,295.8694081753501,296.30639557437104,296.188226758041,294.8394413164057,295.2304652991125,294.55837493623983,294.55837493623983,294.6028262453565,293.8314264733328,293.8314264733328,293.6820242668289,287.1632385632241,287.1632385632241,286.0471134653287,286.2351005882953,291.6606821298624,291.1383850930352,291.1383850930352,291.14682357429757,282.6050750976554,282.6050750976554,292.9836956109572,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792,292.9851257666792]"
,,,,,,,
SOPWM_for_5_level_Inverters,291.87209841384504,0.1,31,"[7,2,1,1,1,1,1,1,1,1]","[9,3,1,1,1,1,1,1,1,1]","[13,4,2,1,1,1,1,1,1,1]","[16,4,2,1,1,1,1,1,1,1]"
"[261.388176042978,271.78568857997936,290.8947453942818,291.87209841384504,289.13722108121686,282.48817994461785,288.16665691468626,282.5976806212129,273.8013865784873,270.8360516936323,289.3390794822804,291.02129341846836,291.6147369213346,291.0517929367314,291.5296265511958,291.66628426792795,291.0786174882183,290.4843595820362,291.1256099407254,290.74340887871307,290.995387166994,290.52693334260607,290.545868087347,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348,290.2717696921348]"
,,,,,,,
SOPWM_for_7_level_inverters,295.1297716212287,0.1,32,"[9,3,1,1,1,1,1,1,1,1]","[12,3,2,1,1,1,1,1,1,1]","[17,5,2,2,1,1,1,1,1,1]","[20,5,3,2,1,1,1,1,1,1]"
"[266.866353594625,259.663134039853,283.3689492798617,282.7625818523809,284.4875082849995,280.5582354885746,291.17132440589154,293.2489942022986,293.5667157955642,293.5842826170124,293.7447309591241,293.7464527960309,293.82792610854415,293.78641657741275,294.74985225740255,294.8494359509535,294.7708120444299,294.87101620657984,295.0835075676411,295.0844242787362,295.11497002184393,295.1169605917988,295.1215932712533,295.12188011485637,295.12192731352786,295.12486920118266,295.1297716212287,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058,295.1275462111058]"
,,,,,,,
SOPWM_for_9_level_inverters,272.13118865532675,0.1,33,"[78,20,9,5,4,3,2,2,1,1]","[111,28,13,7,5,4,3,2,2,2]","[156,39,18,10,7,5,4,3,2,2]","[190,48,22,12,8,6,4,3,3,2]"
"[171.74947749853385,218.45061942102532,240.59251850142596,255.2242546209788,248.18101674421305,231.9962613972025,249.6745460967085,236.31436207062848,260.38786023295233,262.1642673195805,262.4794335578912,266.33972607963267,257.7067884879909,267.6023238704813,267.6891690039867,222.37192386379098,252.71491165835286,269.2089818085704,269.6939153846104,252.18606203457887,249.93738369114155,257.49223704162523,256.2057161828121,256.35147387102637,271.1405803621956,270.6815573229098,270.7070179211939,271.07350611782334,271.07350611782334,271.16140148425313,270.9825061084918,270.9825061084918,270.96900334531784,270.96900334531784,270.96900334531784,271.85166383112374,271.85166383112374,271.87796291536364,271.87796291536364,271.87796291536364,271.87796291536364,271.97790469094963,272.13118865532675,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237,272.1264110201237]"
,,,,,,,
SOPWM_for_11_level_inverters,271.54723928269823,0.1,34,"[5,2,1,1,1,1,1,1,1,1]","[7,2,1,1,1,1,1,1,1,1]","[10,3,2,1,1,1,1,1,1,1]","[12,3,2,1,1,1,1,1,1,1]"
"[266.73436828393966,243.1313503580117,251.72751473691338,268.3191127565479,269.05418975882003,266.89193494814725,263.94362472470925,270.05912031532284,270.7846137200328,268.4476075942655,267.5907439344794,268.38370300822254,269.22214473878984,270.1083733080322,271.54714039052413,271.54723704014253,271.54723928269823,271.54700345325824,271.5469658712715,271.54696211565704,271.5469355962333,271.54690406540954,271.5468227438363,271.5467760664237,271.54660562960726,271.54657542320695,271.54657542320695,271.5464018863751,271.54639970991593,271.5463912259186,271.54639047374457,271.54635466730593,271.54635466730593,271.54635466730593,271.54635466730593,271.54635466730593,271.54635466730593,271.54635466730593,271.5463555914537,271.5463555914537,271.546355273664,271.546355273664,271.5463552992573,271.5463554686638,271.54635562984083,271.54635562984083,271.54635590043836,271.54635590043836,271.54635550414264,271.54635550414264,271.54635550414264,271.54635550414264,271.54635550414264,271.54635550414264,271.54635550414264,271.54635550414264,271.54635550414264,271.54635550414264,271.54635550414264,271.54635550414264,271.54635550414264,271.54635550414264,271.54635550414264,271.54635550414264,271.54635550414264,271.54635970653436,271.5463586162918,271.5463586162918,271.5463847840926,271.5463847840926,271.5463847840926,271.5463847840926,271.5463847840926,271.54637896723364,271.54638395315567,271.54639631197483,271.54639631197483,271.54639631197483,271.54640224668435,271.54640224668435,271.54640224668435,271.54640224668435,271.54640300688766,271.54640300688766,271.54640177150094,271.54640177150094,271.54640177150094,271.54640177150094,271.5463928742788,271.54638378934834,271.54638378934834,271.54638378934834,271.54638378934834,271.54638378934834,271.54638378934834,271.54638378934834,271.54638378934834,271.54639599757706,270.8486881052632,270.8486881052632]"
,,,,,,,
SOPWM_for_13_level_inverters,114.76281668606437,0.1,35,"[33,9,4,3,2,1,1,1,1,1]","[46,12,6,3,2,2,1,1,1,1]","[65,17,8,5,3,2,2,2,1,1]","[79,20,9,5,4,3,2,2,1,1]"
"[79.1144337886676,100.45004946627671,109.2111290499992,110.0123889573727,110.20405230254335,112.7434766396393,107.26979633334368,113.67935405939137,114.76281668606437,111.22891784537451,109.66784718031822,109.66784718031822,109.66168725548653,112.90957200698847,112.90566634303512,107.6934445248449,113.14055008454103,109.58421647295177,109.58516709079157,109.58531002001492,109.58521427577098,109.58516068231143,109.5851597756402,109.58515990190439,109.58515978233577,109.5851480107549,109.5851480107549,109.58514758488717,109.58514663735122,109.58514190496211,109.58507219542362,109.58506194237457,109.58501362205132,109.58495405402529,109.58493150083261,109.58492501321957,109.58481393561874,109.58481393561874,109.5848174897698,109.58503721347049,109.58517840289254,109.58524058171315,109.58524058171315,109.58524058171315,109.58524058171315,109.58524058171315,109.58524058171315,109.58524058171315,109.58524058171315,109.58524058171315,109.58524058171315,109.58524058171315,109.58524058171315,112.9073061447883,112.9071249625592,112.90711065265583,112.9071111839676,112.90711117059138,112.9071111557741,112.90711129874926,112.90711139734395,112.90711138092341,112.90711136615826,112.9071114630767,112.90711997782364,112.90712190129895,112.90712184324862,112.90711903770865,112.90711612320194,112.90711600329777,112.90711582254116,112.90711581019065,112.90711578178762,112.90711578062647,112.90711577820346,112.90711577746355,112.90711577668688,112.90711577640333,112.90711577598383,112.90711577584005,112.9071157757739,112.90711577577362,112.90711577576069,112.90711577575946,112.90711577575624,112.90711577575692,112.90711577575678,112.9071157757567,112.9071157757567,112.90711577577405,112.90711577574241,112.9071157756533,112.90711577563413,112.90711577560216,112.90711577556198,112.90711577555301,112.90711577555301,112.90711577574038,112.90711577645685,112.90711578612405]"
,,,,,,,
sizing_of_single_phase_distributed_generation_1,2.3238483380397246e6,0.1,36,"[42,11,5,3,2,2,1,1,1,1]","[60,15,7,4,3,2,2,1,1,1]","[84,21,10,6,4,3,2,2,2,1]","[103,26,12,7,5,3,3,2,2,2]"
"[2.0718764559153926e6,2.2214781222628835e6,2.158180540662067e6,2.2389104487585495e6,2.240682268797891e6,2.249001565750579e6,2.244014149794981e6,2.2335432422152157e6,2.2717957913709893e6,2.2618953098083637e6,2.308527320526661e6,2.315972322885744e6,2.2090880648474614e6,2.210141566807764e6,2.2816217064667167e6,2.302807962485746e6,2.2119563472083756e6,2.2939584784428054e6,2.3079879627375496e6,2.318965983247354e6,2.2180544684625138e6,2.2073433250460536e6,2.2073433944267035e6,2.301036842914636e6,2.2109776117200367e6,2.2112678887620275e6,2.213002634417278e6,2.2101796036339966e6,2.2093360504319402e6,2.2121323748382665e6,2.216298025649197e6,2.318408154013137e6,2.3128827189427316e6,2.3120963731813813e6,2.2768224488479216e6,2.2929801568200476e6,2.3238483380397246e6,2.232654195672141e6,2.3197164609367214e6,2.315145180005845e6,2.3162263877487546e6,2.3182276288704607e6,2.2923190620096033e6,2.3175194589697192e6,2.275529101838965e6,2.2789720443494236e6,2.211220453573988e6,2.311472843727924e6,2.29835141868526e6,2.3149045221771155e6,2.280803884209625e6,2.294951597730489e6,2.2579835417053197e6,2.3011264126027473e6,2.2101667119839718e6,2.2976744619662487e6,2.2100427129731746e6,2.321168687358125e6,2.2114116674569286e6,2.307980482791355e6,2.318641924217284e6,2.322801808912571e6,2.3002231174063343e6,2.317338771303276e6,2.3095936061166395e6,2.307107812622221e6,2.2375074729669928e6,2.26009009727776e6,2.291975012430865e6,2.3115863356142887e6,2.207943512045599e6,2.3115863356142887e6,2.3029837322841105e6,2.294151616036421e6,2.301920719308982e6,2.285402393713628e6,2.26011415745048e6,2.0474377120651044e6,2.0574838876994038e6,2.0761683446212318e6,2.0758556805261355e6,2.089111880592719e6,2.0650081572630254e6,2.0908256775188802e6,2.0679168145623377e6,2.102697836877262e6,2.115458820931233e6,2.108099174406254e6,2.11809801633229e6,2.102010100836486e6,2.107421822645475e6,2.0906748881860813e6,2.104090745588777e6,2.1000978867348945e6,2.0945069158163818e6,2.0876011013931548e6,2.089231186993724e6,2.076808477171887e6,2.0915371235057528e6,2.0937438717784055e6]"
,,,,,,,
sizing_of_single_phase_distributed_generation_2,2.010458897185298e6,0.1,37,"[3,1,1,1,1,1,1,1,1,1]","[4,1,1,1,1,1,1,1,1,1]","[5,2,1,1,1,1,1,1,1,1]","[6,2,1,1,1,1,1,1,1,1]"
"[1.9100824779274215e6,1.952389997379044e6,1.9573306400199933e6,1.964349664560968e6,1.9716226708050591e6,1.9520856668293336e6,1.9749069208143202e6,1.9464303365319632e6,1.9511351677390116e6,1.97663170518367e6,1.97663170518367e6,1.9550945955552834e6,1.9698285387664058e6,1.975644574070626e6,1.9721722802776608e6,1.958313011439624e6,1.975173327190706e6,1.9556065786598513e6,1.9464988326012192e6,1.9730170486715569e6,1.9635152295602846e6,1.9457097579888569e6,1.9530104626516292e6,1.9528625210329094e6,1.969375647807779e6,1.9695395833846424e6,1.9658078429698602e6,1.9721099066876364e6,1.9728321386274204e6,1.9728321386274204e6,1.9527605642059876e6,1.9734698939060892e6,1.977958587806278e6,1.977958587806278e6,1.9754390099892237e6,1.977958587806278e6,1.9788120000893108e6,1.9810171880160002e6,1.9808275569733845e6,1.9808275569733845e6,1.9844423426857558e6,1.9844423426857558e6,1.986854162954273e6,1.9880692833611523e6,1.977787934006941e6,1.968591279097735e6,1.9861665968171607e6,1.9829318918068851e6,1.9764642147453718e6,1.9829318918068851e6,1.994406944720184e6,1.994406944720184e6,1.9965910084546856e6,1.9860029343214368e6,1.987395024697674e6,1.9860029343214368e6,1.9860048339943977e6,1.9860048339943977e6,1.9860841889503957e6,1.9860956870899291e6,1.9873192124865954e6,1.9873192124865954e6,1.9868669731927624e6,1.9868669731927624e6,1.9868669731927624e6,1.98710015244644e6,2.0071840359178765e6,2.0075841360591892e6,2.0075841360591892e6,1.975064779166378e6,1.9846975748550189e6,1.9846975748550189e6,2.0041895436861746e6,1.984861003222533e6,1.984861003222533e6,1.9848845578197876e6,1.9848846084668795e6,1.9848846084668795e6,2.0021881870981196e6,2.0039395261047522e6,1.9939584849211879e6,1.9987537910167486e6,1.9989653464372877e6,1.9989653464372877e6,1.9989653464372877e6,1.9989653464372877e6,1.9989653464372877e6,1.9987833879709365e6,1.9987833879709365e6,1.9412482254150605e6,1.9816290863539537e6,2.0015022037887515e6,2.0015022037887515e6,2.0103984150277842e6,2.010458897185298e6,2.0103984150277842e6,2.0000863955348546e6,2.0000863955348546e6,2.0089653667897678e6,1.938628977342883e6]"
,,,,,,,
sizing_of_single_phase_distributed_generation_3,7.1259872109405e6,0.1,38,"[12,3,2,1,1,1,1,1,1,1]","[16,4,2,1,1,1,1,1,1,1]","[23,6,3,2,1,1,1,1,1,1]","[28,7,4,2,2,1,1,1,1,1]"
"[5.910467374305452e6,6.503966165280521e6,6.708152626076239e6,6.818732919494464e6,6.9206314900051e6,7.044440286347011e6,7.061999640114586e6,7.085817990782882e6,7.100027017133256e6,7.100134395395524e6,7.10145158674648e6,7.102042682749691e6,7.102030189672743e6,7.107238491205569e6,7.108271079591704e6,7.112151960962674e6,7.114175166406391e6,7.114547315169051e6,7.114819737381913e6,7.1149219998117285e6,7.114955873961638e6,7.115503837884752e6,7.115767783575821e6,7.1159973376804e6,7.116175410822661e6,7.116359740244946e6,7.116356571377121e6,7.116666884864678e6,7.116794818353885e6,7.116809812524554e6,7.116810536408858e6,7.116858941299609e6,7.117048914346813e6,7.117124306174145e6,7.117218856912674e6,7.117244804416802e6,7.117259681456147e6,7.117325969626821e6,7.117499015465488e6,7.117609554549732e6,7.117722966419634e6,7.117742268275337e6,7.117746470962959e6,7.117751746177799e6,7.117751480600475e6,7.117752313780139e6,7.1180032768655885e6,7.118214918785155e6,7.118359828986326e6,7.120834002397289e6,7.121806454500916e6,7.121989211637333e6,7.122099549289829e6,7.122989915033526e6,7.123125109913854e6,7.123256006735224e6,7.123308908220004e6,7.123406770358106e6,7.123410227678233e6,7.123413377273284e6,7.123496835541432e6,7.12374386710704e6,7.123964867040305e6,7.124262176240864e6,7.124398350045979e6,7.12441656016243e6,7.124417912210759e6,7.124417713244627e6,7.124550831827414e6,7.124593078565709e6,7.124614515361371e6,7.124634553956439e6,7.124635814231644e6,7.1259872109405e6,7.124636338735181e6,7.1246366555183465e6,7.124636815698298e6,7.124636809897208e6,7.124636729959696e6,7.124636755978141e6,7.1246368193821795e6,7.124636895889527e6,7.124637051915681e6,7.124636537016278e6,7.124638115295561e6,7.124638569319563e6,7.124638623281105e6,7.124638616716824e6,7.124638614535176e6,7.124638616341824e6,7.12463862563837e6,7.12463863042599e6,7.124638629997027e6,7.124638627796085e6,7.124638629700461e6,7.124638627859492e6,7.124638629410679e6,7.124638631093101e6,7.124638631885582e6,7.124638632923046e6]"
,,,,,,,
sizing_of_single_phase_distributed_generation_4,5.086139623828783e9,0.1,39,"[11,3,2,1,1,1,1,1,1,1]","[16,4,2,1,1,1,1,1,1,1]","[22,6,3,2,1,1,1,1,1,1]","[27,7,3,2,2,1,1,1,1,1]"
"[4.0832850058287086e9,4.763416268134226e9,4.894851299486476e9,4.9475379787877245e9,4.962035676835616e9,4.976830184352045e9,4.967244546649536e9,4.981965213291818e9,4.985132537828608e9,4.988964906433139e9,4.978461718174541e9,4.993016744940516e9,4.984331546241391e9,4.994820771512138e9,4.991779489416649e9,4.993059770383967e9,4.999185428606909e9,5.001219373220116e9,5.003540855083085e9,4.992690067251158e9,4.989436601160109e9,5.008170441165693e9,5.003133866826923e9,5.000264302875546e9,4.97649232235638e9,5.007844436519896e9,5.012141266152603e9,4.977645603766645e9,4.98161894051888e9,5.016890150058382e9,4.980117037896417e9,4.981409082066987e9,4.980875289738701e9,5.011816004131718e9,5.010332305506348e9,4.980760625912025e9,5.017435594434115e9,4.987312890515894e9,4.990670846230059e9,4.940209583426544e9,4.993976747802616e9,4.994207648163757e9,4.994238453058456e9,4.995691532406586e9,4.997083802708532e9,4.978631747306032e9,4.978631892595308e9,4.978631884235255e9,4.978631716095847e9,5.023537381640144e9,5.024022270957088e9,4.996785807403855e9,5.00052928593002e9,5.000562934140817e9,4.979264336474005e9,4.979264657066634e9,4.979264679419728e9,4.979264679602932e9,4.97904694255254e9,4.979108170123754e9,5.004213331092034e9,4.979108538063908e9,4.979107706808134e9,4.979108940497052e9,4.979116651805362e9,4.984057430326002e9,4.984369166857449e9,4.984197457081623e9,4.9841949177507925e9,4.984193933177103e9,4.984193920499351e9,4.984475291769873e9,5.034224471351706e9,5.024588749477819e9,5.040821540008727e9,5.000934744970218e9,5.030140250751624e9,5.030140250751624e9,5.02806895289125e9,5.034978005677495e9,5.006774958063768e9,5.040513851179477e9,5.037694542233795e9,5.015578340110993e9,5.022606661540114e9,5.016764445385846e9,5.016764445385846e9,5.039670620583762e9,5.029281527707663e9,5.029281527707663e9,5.065094074696733e9,5.077549824957705e9,5.080275197209894e9,5.062541014259828e9,5.063968872046103e9,5.084071594052449e9,5.080595580770841e9,5.086139623828783e9,5.081240342370119e9,5.081240342370119e9]"
,,,,,,,
active_and_reactive_power_loss,1959.0665336337765,0.1,40,"[598,150,67,38,24,17,13,10,8,6]","[849,213,95,54,34,24,18,14,11,9]","[1199,300,134,75,48,34,25,19,15,12]","[1464,366,163,92,59,41,30,23,19,15]"
"[1956.394284193851,1959.0665336337765,1955.174737774824,1953.5181422503701,1947.2741284075976,1944.1021019738546,1951.2741661218852,1940.7844464425407,1943.0347800275706,1936.1617573752878,1937.221243230415,1936.9629327325388,1937.0810359272502,1937.1115787361045,1936.5691358054169,1935.744995362939,1935.3457844012162,1935.3367444604617,1935.613427428588,1935.5758743986619,1935.6132460785232,1935.7354234885406,1935.7195058872542,1935.75729466702,1935.7611572974,1935.7617148636969,1418.403450013735,1418.5888921111457,1418.5918181365664,1935.766534686998,1419.2665879445026,1419.5044163641974,1419.5243497347428,1419.851763477156,1420.0987872031078,1420.398922652629,1420.4120000530374,1420.4158700998216,1420.4161271995383,1420.4161720549032,1420.416181195054,1420.406649317112,1420.4066502089424,1420.406650310135,1420.4066530522043,1420.406653242526,1420.4066532431345,1420.4066532529382,1420.4240873933725,1420.4242111988167,1419.7105807717955,1419.7095984601392,1419.709598836732,1419.7095989138147,1421.8551306971674,1422.0401478563115,1422.0417927619362,1422.0455885718443,1422.0658829269507,1422.0738168974237,1422.075175246722,1422.0758626828303,1421.3831049948183,1421.3832030328172,1421.3833611099876,1421.383604362657,1421.3837129557594,1421.3837286529902,1421.383745489764,1421.383745759155,1421.3837457814948,1421.3837457879984,1421.3837457905943,1421.3837457916843,1421.3837457919597,1421.3837457919894,1421.3837457920106,1421.383745792018,1421.3837457920297,1421.3837457920415,1421.3837457920604,1421.3837457920877,1421.383745792126,1421.3837457921943,1421.3837457922082,1421.3837457922154,1421.3837457922195,1421.38374579222,1421.383758312553,1421.383758327111,1421.3837583271966,1421.3837583271973,1421.3837583271995,1421.3837583272004,1421.3837583272016,1421.3837583272016,1421.3838018674567,1421.383804257006,1421.3838209456849,1421.3838245939344]"
,,,,,,,
optimal_power_flow_1,62528.60295172018,0.1,41,"[7,2,1,1,1,1,1,1,1,1]","[9,3,1,1,1,1,1,1,1,1]","[13,4,2,1,1,1,1,1,1,1]","[16,4,2,1,1,1,1,1,1,1]"
"[58274.164505984365,57305.51702890284,56998.85603877996,58418.46119142799,61373.5350436033,62398.432991312024,62404.261474808496,62528.60295172018,62473.7827715869,62477.117589051515,62497.599200802644,62518.38813631771,62516.27516757403,62528.27083008497,62515.03111645232,62526.87572710131,62512.09852232524,62510.479046177985,62508.07570508033,62503.169858678644,62501.57780868136,62511.459725012865,62516.335664315404,62513.49869660858,62507.150844705684,62506.27718069409,62507.6319784266,62518.579085190955,62518.579085190955,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62518.586765389664,62507.972169152876,62507.788564808194,62507.73708505173,62507.68033133635,62517.15596604682,62517.20667810215,62517.20667810215,62510.19439946681,62510.02016007218,62510.056623660974,62517.20000052263,62517.30596620533,62509.06166632445,62508.97481463667,62493.05103265076,62473.87522087041,62469.81721782666,62476.59521884782,62473.56789281897,62483.21914985014,62488.821401864705,62487.39096911871,62486.78200834089,62486.848603891434,62486.80705971009,62486.80914810884,62486.803040748644,62486.7998493958,62486.80141901777,62486.80156258273,62486.801549472555,62486.80133021825]"
